0.000000,-0.000000,0.000000
0.002946,0.013833,-0.001752
0.023407,0.033829,-0.002650
0.031635,0.035833,-0.003210
0.050273,0.048017,-0.002834
0.049424,0.055193,-0.001875
0.055495,0.063715,0.000817
0.058005,0.070644,0.001459
0.068699,0.070116,0.000863
0.072929,0.071989,-0.000224
0.077074,0.068551,0.001619
0.079434,0.070857,0.003897
0.084103,0.076347,0.003458
0.095672,0.077330,0.005675
0.101320,0.078810,0.007018
0.102923,0.079928,0.007176
0.103569,0.080385,0.009545
0.108266,0.082544,0.009895
0.110735,0.083494,0.010864
0.111377,0.084002,0.010493
0.116793,0.091213,0.011470
0.115101,0.097636,0.014027
0.118492,0.100810,0.014034
0.117901,0.098960,0.014054
0.120079,0.098444,0.014088
0.120489,0.101491,0.014402
0.126436,0.104515,0.014981
0.128832,0.104630,0.016446
0.132564,0.103049,0.017622
0.131894,0.104910,0.018509
0.134479,0.105901,0.016440
0.136171,0.108137,0.015774
0.134195,0.112629,0.018355
0.136307,0.112566,0.018105
0.137324,0.112779,0.018140
0.137151,0.112888,0.019345
0.134873,0.116122,0.022418
0.138015,0.118561,0.022390
0.133478,0.120678,0.020849
0.134602,0.121335,0.021771
0.135218,0.125014,0.022593
0.137789,0.124038,0.022599
0.141872,0.125214,0.022612
0.142352,0.127053,0.022991
0.143462,0.131812,0.023111
0.144833,0.133097,0.026826
0.142397,0.132933,0.027154
0.143852,0.135828,0.026860
0.147813,0.133256,0.026120
0.149323,0.133724,0.022883
0.154049,0.134060,0.022954
0.153620,0.134271,0.023027
0.154932,0.137182,0.023467
0.155534,0.137952,0.023096
0.152810,0.137565,0.024354
0.154494,0.139301,0.027225
0.154099,0.142188,0.028709
0.154361,0.144817,0.029000
0.152880,0.146921,0.031009
0.150412,0.145785,0.032448
0.150880,0.145961,0.031981
0.151335,0.147323,0.031530
0.154402,0.149048,0.031545
0.155524,0.149453,0.031919
0.157797,0.151524,0.034194
0.157651,0.151887,0.035627
0.156265,0.152214,0.036147
0.156894,0.153796,0.036394
0.158306,0.150996,0.035371
0.160239,0.151904,0.035100
0.162546,0.155740,0.035387
0.163077,0.158997,0.038203
0.164154,0.158412,0.037907
0.163174,0.161081,0.037626
0.163782,0.159619,0.037620
0.164177,0.160031,0.037712
0.163065,0.161785,0.038356
0.162474,0.165265,0.038095
0.163061,0.165077,0.038738
0.166627,0.162804,0.040467
0.168863,0.165090,0.042186
0.170909,0.165809,0.044429
0.170829,0.165391,0.044752
0.170771,0.166659,0.043989
0.170859,0.167895,0.042701
0.172799,0.171672,0.042702
0.173786,0.172052,0.043877
0.172853,0.170767,0.043680
0.170571,0.172913,0.043407
0.170682,0.172892,0.046492
0.169331,0.172615,0.046466
0.167617,0.175070,0.045728
0.166789,0.174463,0.046897
0.168642,0.172921,0.046696
0.171325,0.171772,0.046233
0.169647,0.171735,0.045962
0.171485,0.173703,0.050235
0.172592,0.175602,0.051933
0.172057,0.179280,0.052535
0.170595,0.180274,0.053311
0.169644,0.181650,0.052994
0.172652,0.180944,0.055218
0.172347,0.181541,0.056340
0.172653,0.181619,0.058270
0.171882,0.181601,0.059101
0.170223,0.179808,0.059383
0.169755,0.178182,0.058575
0.169566,0.178211,0.061958
0.169093,0.177486,0.063318
0.168197,0.178358,0.063223
0.171024,0.179592,0.064858
0.171910,0.180463,0.065934
0.171067,0.178885,0.066092
0.170770,0.180398,0.067445
0.169943,0.180740,0.069330
0.171375,0.179278,0.069019
0.169444,0.179379,0.069446
0.167847,0.181461,0.070514
0.167021,0.183963,0.069669
0.166586,0.184531,0.071282
0.166882,0.185113,0.072887
0.167175,0.185440,0.074210
0.168241,0.185982,0.074708
0.169483,0.186071,0.072208
0.170458,0.188239,0.074098
0.167445,0.189058,0.073701
0.166014,0.188916,0.073677
0.166079,0.189264,0.076927
0.163864,0.190562,0.077065
0.162541,0.190002,0.077202
0.160353,0.192685,0.078531
0.161527,0.193008,0.076032
0.162393,0.191344,0.075640
0.159464,0.191595,0.078623
0.157030,0.192754,0.077226
0.156072,0.195655,0.076119
0.155532,0.196934,0.076292
0.157368,0.198651,0.076744
0.159104,0.199037,0.078376
0.157606,0.196837,0.078899
0.155979,0.198797,0.079068
0.151595,0.200330,0.078510
0.151944,0.198922,0.076590
0.154352,0.200999,0.076057
0.153970,0.201677,0.079442
0.154833,0.202203,0.079892
0.154761,0.202892,0.079796
0.153296,0.203468,0.081434
0.154722,0.204590,0.083338
0.158654,0.205042,0.083593
0.161098,0.204773,0.082754
0.158704,0.206116,0.081657
0.156793,0.206481,0.082204
0.157542,0.208237,0.083848
0.157023,0.211345,0.083483
0.156816,0.212372,0.086213
0.156029,0.211283,0.086647
0.156164,0.211358,0.089360
0.157595,0.214120,0.092338
0.158858,0.214596,0.093928
0.157361,0.215203,0.095783
0.155739,0.214664,0.094352
0.155837,0.216535,0.092940
0.152965,0.216320,0.091804
0.155128,0.216954,0.089227
0.159097,0.218246,0.091130
0.157181,0.217264,0.095292
0.152784,0.219578,0.095980
0.153094,0.219310,0.094295
0.153466,0.220947,0.096997
0.155840,0.223800,0.097229
0.154731,0.226987,0.095188
0.154974,0.225697,0.096246
0.152517,0.225650,0.096758
0.151435,0.224899,0.099451
0.151189,0.225329,0.100224
0.150772,0.227318,0.100088
0.151823,0.229118,0.099500
0.152459,0.230198,0.100279
0.151382,0.229443,0.100142
0.153197,0.230428,0.099740
0.153349,0.230505,0.098338
0.151287,0.230937,0.099953
0.150118,0.231816,0.105295
0.151256,0.232614,0.105509
0.151759,0.232039,0.107360
0.153706,0.232294,0.108114
0.155203,0.232688,0.104401
0.155307,0.233768,0.103994
0.152639,0.236730,0.105325
0.154164,0.237684,0.104733
0.154418,0.237826,0.105239
0.154529,0.237260,0.107111
0.153673,0.237029,0.108426
0.153157,0.234989,0.108366
0.153506,0.235336,0.106128
0.153900,0.237230,0.107462
0.156735,0.238303,0.109337
0.158020,0.239002,0.110381
0.158562,0.239596,0.111968
0.158814,0.239376,0.110540
0.160562,0.239518,0.111036
0.159489,0.240970,0.112540
0.158769,0.239512,0.110566
0.158382,0.240450,0.111616
0.158741,0.240714,0.111205
0.157605,0.242128,0.113351
0.159053,0.241048,0.114390
0.161209,0.240870,0.116248
0.159854,0.239867,0.115634
0.158628,0.240473,0.116397
0.159708,0.240036,0.117430
0.162648,0.243089,0.117011
0.163460,0.243786,0.120051
0.163698,0.243555,0.123260
0.164791,0.244366,0.125634
0.161276,0.247144,0.126546
0.161837,0.247238,0.127267
0.161736,0.245682,0.124699
0.161767,0.247088,0.126529
0.160481,0.247846,0.128898
0.161581,0.251689,0.127983
0.163828,0.250973,0.129796
0.163909,0.248810,0.129960
0.163189,0.245570,0.127932
0.163629,0.243877,0.126561
0.164153,0.247433,0.124483
0.161836,0.249595,0.126332
0.161015,0.251151,0.127624
0.158588,0.252424,0.129732
0.158534,0.253887,0.132926
0.159660,0.254020,0.134735
0.160884,0.255011,0.135172
0.159600,0.256120,0.135609
0.157132,0.255396,0.136042
0.155550,0.254743,0.135381
0.156561,0.254034,0.134725
0.158145,0.254697,0.134078
0.158211,0.254504,0.135622
0.156239,0.253950,0.136611
0.156336,0.255988,0.136146
0.157902,0.258163,0.138238
0.156233,0.259726,0.139227
0.156518,0.258678,0.138746
0.158230,0.257683,0.140001
0.157147,0.259381,0.140986
0.158006,0.258661,0.141140
0.158992,0.260314,0.142396
0.158454,0.261837,0.142735
0.159487,0.261841,0.141794
0.161159,0.263337,0.142505
0.159997,0.263587,0.142938
0.160577,0.263707,0.144464
0.161240,0.266658,0.144534
0.161611,0.268265,0.145240
0.162478,0.267947,0.147307
0.159725,0.269150,0.148002
0.156140,0.267313,0.147047
0.154853,0.268541,0.146104
0.155527,0.269743,0.147630
0.153704,0.270535,0.148603
0.155024,0.271181,0.150940
0.155639,0.268536,0.151619
0.156936,0.269321,0.151394
0.155672,0.270248,0.150898
0.155581,0.271462,0.148582
0.154663,0.271528,0.150927
0.153393,0.271638,0.150981
0.153418,0.274483,0.151592
0.153252,0.275812,0.153656
0.150809,0.275495,0.153155
0.149965,0.274596,0.150559
0.152052,0.275239,0.151263
0.153908,0.276430,0.151329
0.153275,0.275706,0.150660
0.151887,0.276351,0.152189
0.152827,0.277680,0.154260
0.153999,0.280187,0.156055
0.154781,0.280271,0.156195
0.153646,0.277629,0.154140
0.151980,0.276632,0.154835
0.151264,0.275834,0.152156
0.153285,0.277086,0.151408
0.154622,0.281112,0.152679
0.154687,0.279833,0.154209
0.155437,0.278834,0.156007
0.155951,0.279893,0.156982
0.156457,0.283098,0.156502
0.155858,0.285746,0.154198
0.156792,0.287605,0.150716
0.155658,0.286575,0.151165
0.154637,0.283505,0.152428
0.156620,0.282356,0.154514
0.154553,0.284784,0.153320
0.155845,0.285828,0.154864
0.155657,0.286273,0.156402
0.159209,0.286580,0.156564
0.162216,0.286116,0.156999
0.160690,0.286335,0.157070
0.160617,0.287911,0.158057
0.160250,0.288818,0.159862
0.159085,0.288770,0.161931
0.157055,0.289537,0.163447
0.158329,0.288083,0.164407
0.158484,0.286528,0.163720
0.155216,0.286111,0.164956
0.155019,0.285572,0.163451
0.155940,0.288110,0.162783
0.155782,0.288603,0.163208
0.157114,0.292047,0.165828
0.158007,0.292389,0.168705
0.158339,0.293517,0.169932
0.157842,0.294786,0.166138
0.159403,0.296484,0.164642
0.158228,0.297949,0.163703
0.155219,0.298809,0.164132
0.156643,0.296671,0.165375
0.153787,0.295948,0.166071
0.152917,0.296578,0.167225
0.155817,0.296097,0.167368
0.157928,0.296312,0.168061
0.158275,0.297144,0.168482
0.157542,0.299257,0.167809
0.160111,0.299830,0.167136
0.162060,0.300036,0.167560
0.159465,0.300384,0.169626
0.158040,0.299518,0.169492
0.157180,0.298728,0.168812
0.160044,0.300292,0.168142
0.158868,0.299699,0.169388
0.159128,0.300864,0.167896
0.159019,0.302451,0.165227
0.160718,0.303077,0.165942
0.160745,0.303380,0.166930
0.160534,0.304522,0.169831
0.160035,0.306432,0.169986
0.157175,0.306920,0.171781
0.158294,0.306961,0.172474
0.157953,0.309097,0.172532
0.156152,0.311600,0.172043
0.157861,0.311505,0.172098
0.158022,0.310920,0.172975
0.157778,0.310284,0.172480
0.159884,0.311258,0.172905
0.158672,0.312009,0.176338
0.159160,0.314203,0.176113
0.156977,0.312033,0.177612
0.158517,0.310418,0.179929
0.158585,0.309539,0.181784
0.160616,0.309739,0.180260
0.161086,0.310213,0.179017
0.159937,0.312087,0.176963
0.159113,0.313462,0.177560
0.156423,0.314718,0.175783
0.156154,0.316757,0.175293
0.156066,0.317360,0.174622
0.156041,0.319907,0.173957
0.156266,0.317727,0.174927
0.157320,0.317348,0.177268
0.156960,0.319926,0.177600
0.155103,0.320796,0.176925
0.153305,0.321076,0.179536
0.152843,0.322272,0.180497
0.151777,0.325222,0.181733
0.152407,0.324706,0.181772
0.151555,0.324038,0.182722
0.153039,0.322558,0.181477
0.152696,0.324575,0.181890
0.152351,0.325436,0.181935
0.152748,0.326771,0.184537
0.151857,0.325406,0.184933
0.150414,0.325440,0.187246
0.148660,0.327158,0.188462
0.149818,0.326764,0.188300
0.148805,0.327159,0.187594
0.150494,0.329134,0.185799
0.151605,0.330897,0.186749
0.152676,0.327050,0.187682
0.152099,0.327063,0.188349
0.151774,0.329748,0.188110
0.151935,0.333192,0.189607
0.153395,0.331542,0.189720
0.153962,0.332464,0.192300
0.153471,0.332756,0.194871
0.152839,0.333778,0.193054
0.152212,0.333680,0.193981
0.151583,0.333013,0.193442
0.151640,0.333351,0.194644
0.152412,0.333499,0.193377
0.150258,0.334739,0.193395
0.150501,0.335151,0.194324
0.151537,0.336228,0.194888
0.151772,0.336165,0.195264
0.150790,0.334545,0.194997
0.150433,0.333865,0.194737
0.149779,0.336160,0.195669
0.148992,0.337587,0.195410
0.150840,0.337496,0.193598
0.151570,0.338069,0.192070
0.150856,0.337493,0.194651
0.152778,0.339118,0.194126
0.151360,0.339046,0.193874
0.152938,0.338834,0.194262
0.152828,0.336820,0.196012
0.153765,0.339268,0.196856
0.155878,0.339566,0.196598
0.155982,0.339153,0.197251
0.154909,0.339295,0.196261
0.153264,0.339590,0.197740
0.151183,0.339843,0.197844
0.151488,0.341442,0.197862
0.152462,0.340962,0.196324
0.154134,0.339872,0.193969
0.154213,0.339346,0.196004
